country_cd,timezone,robotid
IL,Asia/Jerusalem,9ZQ68FLKFBPLYGLY
IL,Asia/Jerusalem,EMPLQ7NUQBHZ4BC1
FR,Europe/Paris,X5BTDV6IRIWELRUP
IL,Asia/Jerusalem,FT479I3KKAZYJK5S
SG,Asia/Singapore,7XPV1QF0M757L3RD
IL,Asia/Jerusalem,MH3TXKA00BL3DZA4
CA,America/Toronto,BNCJED7VJQGUUA7C
IL,Asia/Jerusalem,M4CNXJ65KFC1SNP7
IL,Asia/Jerusalem,9Q7I3MX34NA6MHSG
IL,Asia/Jerusalem,OF4WFLHFMGK43KUX
IL,Asia/Jerusalem,JDPHG0021QMPHFK2
IL,Asia/Jerusalem,CRWD3PV3D9XJ22SA
IL,Asia/Jerusalem,BO162KGQBSLRSY2F
IL,Asia/Jerusalem,48QZ93O8PF9PTSGV
IL,Asia/Jerusalem,6VM1YEO4GR7PMHU8
JP,Asia/Tokyo,A44O37XNI42E3FX8
IL,Asia/Jerusalem,93L9G3RT8LD2QQ52
IL,Asia/Jerusalem,HFI4930KKDM3WXWX
AT,Europe/Vienna,PTQY60LIGHKI22S1
IL,Asia/Jerusalem,ANBGS90O7F7KBI6D
IL,Asia/Jerusalem,I20T6KJLYXGHHT76
PL,Europe/Warsaw,IAOJ57PG0MWL3D3Z
BE,Europe/Brussels,4NXF9JP6C53TPLAI
IL,Asia/Jerusalem,8ZFQVAJDQSTHQFSH
IL,Asia/Jerusalem,3N12IX1JYVYR6O51
AT,Europe/Vienna,ZQXG4ZR1YS8APK1S
NL,Europe/Amsterdam,WBWG48K75KNCSXDA
IL,Asia/Jerusalem,A2FDNPVM1Q3OROXX
IL,Asia/Jerusalem,2LGPVZ38BDNQXKBZ
IL,Asia/Jerusalem,B270TZ89KRK0EL2R
IL,Asia/Jerusalem,DHH9NAYXXQLNAYLE
IL,Asia/Jerusalem,H7XA3K016IEICG6C
FR,Europe/Paris,YVXF5SNN5547Q3S2
IL,Asia/Jerusalem,1VCRQXEA4SQBTONP
TH,Asia/Bangkok,GQW9TP5CBTDFSRCZ
HK,Asia/Hong_Kong,O9NOLH3DEDLPUVMF
IL,Asia/Jerusalem,O2VMW5VRU1Q89JSY
IL,Asia/Jerusalem,WYG5OPJ2PYXYZI33
SK,Europe/Bratislava,POQ87UV2KHF91KTE
IL,Asia/Jerusalem,HSJC8MKGI60XSPD7
IL,Asia/Jerusalem,PWM97YN23RE9NYZP
IL,Asia/Jerusalem,GLR6XPWXGTAFI8FV
US,America/New_York,RNBY9DNP8UUDH2O3
IL,Asia/Jerusalem,42ZVPUD251E403OV
IL,Asia/Jerusalem,GH5RIH9VD2FZXFRF
IL,Asia/Jerusalem,1V5KRVZNMTNHFOKP
IL,Asia/Jerusalem,QFJKLVEVW1VZJJ7L
IL,Asia/Jerusalem,5GR5392T13Q0JEI9
IL,Asia/Jerusalem,EOPU8ZXDO7OV6I3Z
IL,Asia/Jerusalem,8IDIVYTYYAJC4YUF
IL,Asia/Jerusalem,HBNUXFV6ZS7OHA95
FR,Europe/Paris,FKCCFLQK2E5J3HXA
IL,Asia/Jerusalem,YKDI9Q7JPQXHU9E3
IL,Asia/Jerusalem,0OCN1RK6LXNPKHWI
IL,Asia/Jerusalem,TA1G55HQ55RBT9BM
IL,Asia/Jerusalem,CDSU6KC1DYAQ0JZO
AT,Europe/Vienna,RJQX4Y6E9OIKDOJH
IL,Asia/Jerusalem,5WGB22VTVC0YZW8A
BR,Asia/Jerusalem,JMZG9QSTU63HI9W8
IL,Asia/Jerusalem,0QU31XZHNQ6X4V0V
JP,Asia/Tokyo,WML18Q60QPLEOM34
IL,Asia/Jerusalem,MKLRRAZJVJLI0HD1
IL,Asia/Jerusalem,5QZQNIHOXD5THXA3
IL,Asia/Jerusalem,1B1R8416RXZQ5TN7
JP,Asia/Tokyo,T47MTQQZTN0I5BMO
IL,Asia/Jerusalem,XXFXYMERLN4YV5BE
CA,America/Edmonton,2VYWPGHRIWLTY0KD
TW,Asia/Taipei,YEGSNMP9M79P9LS0
CN,Asia/Shanghai,18KQJUUT8YQ1H5OI
IL,Asia/Jerusalem,FM35TTR4IND1WK7X
IL,Asia/Jerusalem,AP0X89JUUYNM48XP
IL,Asia/Jerusalem,6R4CYNA94DCQYBZ6
IL,Asia/Jerusalem,MHET9LGOULZZHJZW
IL,Asia/Jerusalem,WP7KQYJNXJNP25DE
IL,Asia/Jerusalem,9FS62YZAEQIQR0UA
RU,Asia/Novosibirsk,Q28WPXZZ8EMGODQ8
IL,Asia/Jerusalem,PS64PBSPPMVARP5P
CA,America/Toronto,TRQ83EKGX8P1UT28
IL,Asia/Jerusalem,SAAJ922253OM9GOT
IL,Asia/Jerusalem,RN366125PXOJ192W
JP,Asia/Tokyo,RXABMOV8BO83FJ5L
IL,Asia/Jerusalem,53O0CRXZ5KHMJB2M
IL,Asia/Jerusalem,DLFUJOTVWPH1JMBG
FR,Europe/Paris,NKKGWOSYO21VSMXB
IL,Asia/Jerusalem,9GV4QTZFD5T4MZWZ
AT,Europe/Vienna,SNWJXNETECBSDSHX
IL,Asia/Jerusalem,W6ZOODK63H848XZ4
IL,Asia/Jerusalem,9NXWEOTP9D9RA2YX
IL,Asia/Jerusalem,3UR8D91OTUVY7DJI
IL,Asia/Jerusalem,H5AIJTDE8PT4A8F8
FR,Europe/Paris,L8G5IPMLUQ0L2LXO
IL,Asia/Jerusalem,U0T4ZJQH0RDKF121
IL,Asia/Jerusalem,UJBQ9CLD4CNQIX1G
JP,Asia/Tokyo,AMIF776MR0HPH1B6
DE,Europe/Berlin,M146E46PCLZDE8RW
FR,Europe/Paris,GJVEGXLXGHC974WO
IL,Asia/Jerusalem,M0EFFM5ZKEC1R6DG
IL,Asia/Jerusalem,W5GDZWX2D2DMGB9U
IL,Asia/Jerusalem,O2WX3C7YWX6RK4MN
JP,Asia/Tokyo,AQ2WXCB29YW4SCGG
BE,Europe/Brussels,2Y7BKLYSBI82Y02O
CN,Asia/Shanghai,GI3538YR8FXRAH2C
US,America/New_York,FSGGG7C45FDU9E6K
IL,Asia/Jerusalem,RSTPDG4LG0H15DMP
FR,Europe/Paris,AWDHGP5JLBN06ELA
IL,Asia/Jerusalem,RC3BCDKBWO01FWFZ
FR,Europe/Paris,YVO65NN1RFMCVMG5
IL,Asia/Jerusalem,4S2A365PM4PDX8RG
IL,Asia/Jerusalem,QA0LDTZK6KLR99QE
PR,Asia/Jerusalem,7NOXJIFU3RM7DXTE
IL,Asia/Jerusalem,QBXPDYXXJ5RKKA3N
CN,Asia/Shanghai,SNH0HB7RWLTUCC9V
CA,America/Toronto,WE9BS8VF8BNIDGPN
CN,Asia/Shanghai,N45630NRFRCYT5UY
IL,Asia/Jerusalem,OPMTJA48A8UXTWEO
IL,Asia/Jerusalem,KUMO17E2DMCHK4PW
IL,Asia/Jerusalem,1CQ1THC6AHXF1L6R
IL,Asia/Jerusalem,MC3AGS7SOFVWPWON
FR,Europe/Paris,3BGC87XRN1SQBXQU
FR,Europe/Paris,YGV7MV70JC8T20AU
UY,America/Montevideo,NF9C7I7MHMEM4N52
IL,Asia/Jerusalem,50NQUKKY14PM404V
IL,Asia/Jerusalem,LGN4NQ3NYKFUH19L
IL,Asia/Jerusalem,64MRWMCGF39V52RP
IL,Asia/Jerusalem,4NAB1QAKBW2GO6HB
CN,Asia/Shanghai,4AHLHWTDDW1K7HO8
CA,America/Toronto,DF75DXS8F1ZYEV5O
IL,Asia/Jerusalem,5UXJ721BVLLWLR3H
IL,Asia/Jerusalem,WDEODBE6R70X7ZXB
IL,Asia/Jerusalem,JPND92Y3IBU4SVON
CN,Asia/Shanghai,HFEFZH8AIZ9K43DZ
JP,Asia/Tokyo,T7S09YF5QIK9ZO2J
CN,Asia/Shanghai,RMXVKCKOADXV0GPP
IL,Asia/Jerusalem,5SESW9X7S14UGHOK
IL,Asia/Jerusalem,DJW5NZNEZYY893VQ
IL,Asia/Jerusalem,9G0PR8EL80EZT7ZH
JP,Asia/Tokyo,5W8PCRDHLJSS0S0W
GB,Europe/London,FPIHW6FXQQHXM627
CN,Asia/Shanghai,4R3O26P2HUBSJWXT
IL,Asia/Jerusalem,GPQGWKFIC6FXFRXH
IL,Asia/Jerusalem,Q3H0TXW4ZGHFDURR
IL,Asia/Jerusalem,S1QV9X9P8NHZJT9T
IL,Asia/Jerusalem,CPY7CC5OTJF9NVPW
IL,Asia/Jerusalem,FHBTI63ZLXI99VG5
IL,Asia/Jerusalem,HN120NJT08WI347L
SE,Europe/Stockholm,HQACM9WQZBO6FOXB
AT,Europe/Vienna,EGMZDLNV4EU2UVJ0
IL,Asia/Jerusalem,G7FMOWHURJLOSWVY
AT,Europe/Vienna,AMSLA4HPLG3Q4B6W
IL,Asia/Jerusalem,3OZCVEX19PA787V1
IL,Asia/Jerusalem,ZYTLSLV9V0Z3S31P
IL,Asia/Jerusalem,IR1GWNUD2SXHTTJ9
IL,Asia/Jerusalem,46N0ITZE1GRDJ6MB
IL,Asia/Jerusalem,XDRDVF4GKJ63OYGH
TW,Asia/Taipei,2WX2QLC0621PTX88
IL,Asia/Jerusalem,35OOA84V6NWLN7F9
IL,Asia/Jerusalem,FQHB3699DQ0NI1EH
CN,Asia/Shanghai,PK6S3EAF0NE4XHA5
CA,America/Vancouver,X54WHGTZ6RFZC70Y
IL,Asia/Jerusalem,27UCAYUW2GDE03IX
IL,Asia/Jerusalem,KH6KOZI0SCNFBSXC
TW,Asia/Taipei,9A1KAQ6HWOX734MK
IL,Asia/Jerusalem,9MNCVL3ZF2D5EYXG
IL,Asia/Jerusalem,482M1WA46X31Z5U7
IL,Asia/Jerusalem,KFT00A00TFDCBT7X
AT,Europe/Vienna,95IN3PFN34VL0MWL
IL,Asia/Jerusalem,344FU1GEEE772YI8
NO,Europe/Oslo,OTYZ0XRS4VWRZCVP
CN,Asia/Shanghai,530TNAU3Q78S7FUK
IL,Asia/Jerusalem,31OP0XAH9GLNMD3F
IL,Asia/Jerusalem,Z8N3LWESXAIF3XQT
IL,Asia/Jerusalem,BKJI7SITPNRGC603
IL,Asia/Jerusalem,4ONBG7LB8IQWCLJT
IL,Asia/Jerusalem,7SEYGR1QWY88M2ZR
CA,America/Vancouver,LAYTSL7AAIJZC886
IL,Asia/Jerusalem,E3DIDMLHW9GV06O6
IL,Asia/Jerusalem,E87H5TO7T4OTALNO
NO,Europe/Oslo,KI7D5CP3HBFQQ7HL
IL,Asia/Jerusalem,OX4VJLXB7GN1T0IA
RU,Europe/Moscow,EZIBU3398P08NQL9
NL,Europe/Amsterdam,W7ET2IK75T4MMZAO
PT,Europe/Lisbon,CJCZT8E1PGM61VQY
IL,Asia/Jerusalem,Z7RREQV3V0HLHMDF
IL,Asia/Jerusalem,DVG20Y5TM8QR2ESH
US,America/New_York,Z7I6N5GPVT2ZMAIJ
CN,Asia/Shanghai,2ZUTEB6VP9E3XL8B
FR,Europe/Paris,VFSFEKFRELL2SGAT
DE,Europe/Berlin,Y0H0CYPJLX2OY8M1
IE,Europe/Dublin,0J6OP3D4R2YXV9BK
IL,Asia/Jerusalem,V298CZSJ5SUTT0VB
IL,Asia/Jerusalem,5DA2QRXPUU7I6KC8
IL,Asia/Jerusalem,MLJ8IMIFWQS6RLBF
NL,Europe/Amsterdam,UP4FUHPB29738ZPU
IL,Asia/Jerusalem,SGRSXP4GD9YTLZ8P
AT,Europe/Vienna,1TK2WOQASSZG3G8Q
IL,Asia/Jerusalem,5UQZ7GSS8T9K2D61
CN,Asia/Shanghai,IO5VKG8558GGELH4
IL,Asia/Jerusalem,WSGN0VIQT2UZ2DPH
CH,Europe/Zurich,VZCZPQROKIYFG2FL
FR,Europe/Paris,2CEX5SE17A9X310W
IL,Asia/Jerusalem,4XFXDKS8V1OZTQGO
JP,Asia/Tokyo,0A4E7Q9PQH2QIG4X
IL,Asia/Jerusalem,D0TSY5JJ5XTCKANU
IL,Asia/Jerusalem,274SFD9XHXAJSX8B
IL,Asia/Jerusalem,32LW2YTXJ4QFNFHY
IL,Asia/Jerusalem,C5PWZ8LUM7MP0IL4
IL,Asia/Jerusalem,CHS170KNBRJLF6N4
IL,Asia/Jerusalem,IU0TQIGTA7G32H1Z
FR,Europe/Paris,Q5FAOTBLM9F200N0
JP,Asia/Tokyo,OD3K39SE0TJWCNVN
IL,Asia/Jerusalem,M6S69OU150RVID77
FR,Europe/Paris,RJPM4YDLYSDZBBXX
JP,Asia/Tokyo,LVXRVIYMIHDA6N24
IL,Asia/Jerusalem,FS7ZVYX9PWPLJFFE
IL,Asia/Jerusalem,0BMPJHZIBEWOAORI
IL,Asia/Jerusalem,RIE2M9TWJUL5OXA2
FR,Europe/Paris,H9P45UZZFSFMQLVB
IL,Asia/Jerusalem,MM6SI3E3S2OW1BPN
IL,Asia/Jerusalem,F2D9YD30YJ1AGKDP
IL,Asia/Jerusalem,8LWQKYXED9Q62Y6O
IL,Asia/Jerusalem,SNIBRXQYSW698JTZ
IL,Asia/Jerusalem,RKHQEBOGYYE9ULGK
IL,Asia/Jerusalem,MI5OQEXTX9YTSE3S
IL,Asia/Jerusalem,VY1OBHS0GXRQYBS0
IL,Asia/Jerusalem,VQRVACR22T57APYN
CA,America/Toronto,GTX1AKFMLUBP7IW5
IL,Asia/Jerusalem,AWS6DC5AA5994FTS
IL,Asia/Jerusalem,M8UWM93Y7WYZWFP3
IL,Asia/Jerusalem,JU6IHR63Y8RH31JF
IL,Asia/Jerusalem,WG9P688OC1W3JIHR
MX,America/Mexico_City,A3O55TH70A1X3X3X
CN,Asia/Shanghai,BXDDP741Y3U82XSL
FR,Europe/Paris,WFRJ90021ATXH7AA
IL,Asia/Jerusalem,VJQ6RBGLSYZIL7SQ
IL,Asia/Jerusalem,JTAV9112M6Q73EFC
AT,Europe/Vienna,NVVLT5RWSTVZ3CPB
BE,Europe/Brussels,9ISFQFU7BFKU7LOK
AU,Australia/Sydney,WYRBJDI83RP8Q584
IL,Asia/Jerusalem,RA1EC40MNM49MJ4F
JP,Asia/Tokyo,WYU8S6OQ6ZQ99OQ2
AT,Europe/Vienna,TFLYOR9VOTDRBSPS
NL,Europe/Amsterdam,ELSM3GTKKTB5TYOQ
IT,Europe/Rome,DCVTZJJOS6O8XY2Q
IT,Europe/Rome,0N6VCW4ZF7VYV620
CN,Asia/Shanghai,ELVSD4DNE6ZTA00V
IL,Asia/Jerusalem,PC8A79EAYA4AIZDV
CA,America/Toronto,309K9IZ2RXN8DYLV
IL,Asia/Jerusalem,OQU4CM44IAIKDZ1Z
AT,Europe/Vienna,A615O6C5YGEWBD5X
FR,Europe/Paris,MUYUSVWLCNWJWU6D
IL,Asia/Jerusalem,GBKNN3ZIQMV294H2
US,America/New_York,3UF247VAISRTYZLO
IL,Asia/Jerusalem,9CN9GRARBLLXMO5I
IL,Asia/Jerusalem,GJABEU64SB9NE3GJ
JP,Asia/Tokyo,6T9J8M2ULD7TKS53
JP,Asia/Tokyo,CNLI4FG1Z0TMWFVU
FR,Europe/Paris,CMZ45L3GIU7F7QFZ
IL,Asia/Jerusalem,8TCIC1224HAVPQEX
US,America/New_York,QK2J523AM2KYYXU4
IL,Asia/Jerusalem,2XG0CCCLOTY5Y5LZ
CA,America/Vancouver,SE98Y0DRDBTLE5AB
JP,Asia/Tokyo,USU9B4HJFPM4KB73
IL,Asia/Jerusalem,Q5FNWYRWMRGD7BGF
AT,Europe/Vienna,9G71QKIYFUUN92VY
IL,Asia/Jerusalem,CKV9AEFFJWJ8OQQI
CA,America/Edmonton,EO3ROM31N21XPBJE
NL,Europe/Amsterdam,CX1HT0WN2RXJ17BG
CN,Asia/Shanghai,ONWC5EF32G3DI6F9
IL,Asia/Jerusalem,ZN67CLIMJZ86UTJ9
PT,Europe/Lisbon,WHV0YSCBCC3KW2J0
IL,Asia/Jerusalem,1CPPG9NPMZ76RYU9
JP,Asia/Tokyo,WN5M7OAGQ9KLKUWH
CA,America/Edmonton,02TPYD3FL8MRGSQP
CA,America/Edmonton,9XAY5ASZCDDS0M20
IL,Asia/Jerusalem,WVLY0D5LVZKALXWN
US,America/New_York,MQPE5303NQ0ZE53Q
IL,Asia/Jerusalem,F34X6TIWJVAGNQNS
IL,Asia/Jerusalem,KHWFV0UCGK7QDWM7
IL,Asia/Jerusalem,7QV3NL1R3201PA57
FR,Europe/Paris,A91BAMCZJRE9R6UO
US,America/New_York,RF09NXDYR60LNL8F
IL,Asia/Jerusalem,1TGH0NCQHOD3XE4F
GB,Europe/London,CZX0H0KYOGJZ6NXW
RU,Europe/Moscow,OM5L6J40A5AJ35TM
FR,Europe/Paris,ITZO21E6KVYKYNHT
IL,Asia/Jerusalem,L87WWF0CR4XY2YB4
SG,Asia/Singapore,QTVM2UM7O1GAVWVQ
IL,Asia/Jerusalem,SZKB1YTVZG2Y1029
RO,Europe/Bucharest,INF5IP1QJTKSKN47
IL,Asia/Jerusalem,2LBML5XK1IXRJC9N
GE,Asia/Tbilisi,Y89SLRFOE60BC0LZ
IL,Asia/Jerusalem,1410CB57PCUPGERS
IT,Europe/Rome,4OKUZZ0UDCF0KEO7
AT,Europe/Vienna,6EWV7YPZI0JZ4UGM
IL,Asia/Jerusalem,K7OHJ5E89MA86G2E
IL,Asia/Jerusalem,9UECBL7IXY061Q5U
IL,Asia/Jerusalem,L554FSU731JNVAY7
IL,Asia/Jerusalem,CJBBBHEENWD79GRI
IL,Asia/Jerusalem,B3NN2HEE8OX0M0TF
IL,Asia/Jerusalem,HNJ7IAEDEFJMGF7A
CA,America/Toronto,VCW5BHVS82QB8BKT
IL,Asia/Jerusalem,JVGE804JTQYTQKMF
IL,Asia/Jerusalem,IZBDZTOL9I4I7G6B
FR,Europe/Paris,ODLPPK7G8FE6SKLV
CA,America/Edmonton,W0A7W1RW9C2L1MC5
IL,Asia/Jerusalem,BFYN7AFCU42HP6H4
AT,Europe/Vienna,BYYXJ8ARVWCRI9T0
IL,Asia/Jerusalem,WWX9W6AQA5XMA0R3
BE,Europe/Brussels,VITLZ6VW2VHB9D3R
IL,Asia/Jerusalem,V3A689YVD58IH6EK
PT,Europe/Lisbon,G9VO91HBVA21ZGJQ
IL,Asia/Jerusalem,W7ZSQLV0M5UYP4D2
IL,Asia/Jerusalem,MIB86ELWN0EL3THP
IL,Asia/Jerusalem,WXTM6FIAIVRZ1J4W
IL,Asia/Jerusalem,KOUB6S9LWRV6Y9HZ
IL,Asia/Jerusalem,ETU8IJX2D9AFJCJS
FR,Europe/Paris,IQPGVM4K55FNDR9F
AT,Europe/Vienna,VSQMGUB4E0128MSV
RU,Europe/Vienna,2VE8699RXBEQAO0U
IT,Europe/Rome,S5Q38VLIGPEDZA59
CN,Asia/Shanghai,7CTDS2PG0LJ8NGBB
IL,Asia/Jerusalem,P38CAXHAQMK2XKMZ
IL,Asia/Jerusalem,IR6NSRPB5WLL2SR7
AT,Europe/Vienna,NOHXEQN7G9A5XVOS
AR,America/Argentina/Buenos_Aires,BYRTD10XAPZ58E80
IL,Asia/Jerusalem,UACS8K9NR57LGGY4
IL,Asia/Jerusalem,KRHYYUDI17LSOZF7
IL,Asia/Jerusalem,H9YKXNWLGVYF1EWN
IL,Asia/Jerusalem,QAKUTLN2O0PT22IY
IL,Asia/Jerusalem,SVWKHNIUEOGEL6EV
IL,Asia/Jerusalem,UL5QR0K5EBHJPEJW
IL,Asia/Jerusalem,PIVXJP8G902680DN
CA,America/Vancouver,C75AEO9N6EHQH85I
IL,Asia/Jerusalem,7H2ZYAZVJA8PMZTR
CA,America/Winnipeg,T4JI38DZYJO7ZJ83
IL,Asia/Jerusalem,08TGMQS1KE5T6U7E
DE,Europe/Berlin,35A6L277NSW57VKN
IL,Asia/Jerusalem,PRB0QESQW7K7UZR1
IL,Asia/Jerusalem,L6IWHVOSCX5M9GFN
IL,Asia/Jerusalem,5LUVYZ6EE19LJ99A
IL,Asia/Jerusalem,APGW6T967SQPSQ7U
IL,Asia/Jerusalem,OC83ABOJMAKKLC41
FR,Europe/Paris,RQZDDAN907J4YR76
CZ,Europe/Prague,AFIFIP3OM6JIC4BN
IL,Asia/Jerusalem,NRJX738Y9J37YF8N
IL,Asia/Jerusalem,3YZYMSDDHCRIUMQU
IL,Asia/Jerusalem,X1NZVSTAICZ4AGY9
US,America/New_York,WD9IYELRYP19N1PH
IL,Asia/Jerusalem,ZE4MEY33JIN816YE
IL,Asia/Jerusalem,OQV3DFCD551HUEBT
IL,Asia/Jerusalem,ZFALHM5JK1QLSI3A
CA,America/Toronto,0XBBNF7N2QAZIZ22
IL,Asia/Jerusalem,LY39W3DS22XZVXON
IL,Asia/Jerusalem,818WXPQ329NXMW6B
IL,Asia/Jerusalem,Y0AK04JV368PK3CP
TW,Asia/Taipei,Z2JK98QOTJ65TIDX
CL,America/Santiago,EG56QK3BIKH9RD1I
IL,Asia/Jerusalem,SQ38U9NN47V5GITU
IL,Asia/Jerusalem,JSYNEQOA4VNP55SP
IL,Asia/Jerusalem,N38Z0Q4GGNHQ68SA
IL,Asia/Jerusalem,VL4LDHFG6X6W6S5V
IL,Asia/Jerusalem,9DMXMFEXL0OVPGKY
IL,Asia/Jerusalem,5FSZFNRR540H5JWZ
FR,Europe/Paris,JZINXG1LSJ52VHHE
IT,Europe/Rome,BKU4Z75MGCQ77VO8
CN,Asia/Shanghai,9CEXOI6OZ4FMMLFU
IL,Asia/Jerusalem,WVH1NWJGGA6L6O7F
IL,Asia/Jerusalem,FIZ6PJLUQDAKECVL
JP,Asia/Tokyo,EIAOP9GXJ8O9E7VP
IL,Asia/Jerusalem,SIKAT06WSKFSL8OO
US,America/New_York,Q9KOJX8MBBEQOIC5
AT,Europe/Vienna,5UPCNCPJO52ARUJI
IL,Asia/Jerusalem,OFHFA225OZU0CPNN
IL,Asia/Jerusalem,GSYPGXUUVS2FKIKD
AU,Australia/Sydney,ZXWPAOUMWPHMUF9Q
IL,Asia/Jerusalem,7RDP8YRRVZMR4GYZ
CA,America/Vancouver,1EMY7FWRVXBADG8U
IL,Asia/Jerusalem,6T0G29HNZB9AVW6C
IL,Asia/Jerusalem,C2JYS94KB13YCW2I
IL,Asia/Jerusalem,6HPT21KWKZB2Z58G
BE,Europe/Brussels,5PSA2VKB4BGIT8O6
IL,Asia/Jerusalem,AU7D1XZAYE7OAVGW
IL,Asia/Jerusalem,Z0EP77USJUNRY82A
CH,Europe/Zurich,YMYN0SPHM0IYV6DK
IL,Asia/Jerusalem,32GPX5ZTI3CQK659
IL,Asia/Jerusalem,EYA2ESMA7FJ2M9H2
IL,Asia/Jerusalem,ADY5E16V319U9N3L
IL,Asia/Jerusalem,7T1RUCIIXLXANAOD
IL,Asia/Jerusalem,DEY9QYQNBMAWPF2L
SG,Asia/Singapore,7A8YAOUKJ1M21BQ8
IL,Asia/Jerusalem,H8L2O2LX72ERVAWB
DE,Europe/Berlin,ODOTWNI2RNV8FNI1
CN,Asia/Shanghai,2V4R296LFPRJ18J6
IL,Asia/Jerusalem,MNHATULAKCWP18YI
IL,Asia/Jerusalem,XN0KU377XI577IU8
AT,Europe/Vienna,FZ500SYFK6Z2O67I
IL,Asia/Jerusalem,LON7UJ53T7X31KL8
IL,Asia/Jerusalem,W0O7BN65TKHL2816
FR,Europe/Paris,6JQSCE5DI4TY90XE
IL,Asia/Jerusalem,6GAM1A49LQ0MU30W
IL,Asia/Jerusalem,7DTBMULA6SRAGAZ4
CN,Asia/Shanghai,LHC3NID033U61XCC
IL,Asia/Jerusalem,J743S7UMOT9U1LPL
IL,Asia/Jerusalem,6446VICRRUCNSETI
IL,Asia/Jerusalem,FQVNKW7WRK27S04Z
DE,Europe/Berlin,NM2I2HZ371NWP27H
IL,Asia/Jerusalem,0F0SOYV4P19M92K5
IL,Asia/Jerusalem,KL4KFGYAINZ5ZCOO
CN,Asia/Shanghai,B5GI0XFE9BWKR68J
IL,Asia/Jerusalem,HTBMU3K7HIQG9TMY
IL,Asia/Jerusalem,9KOV90TX86TGX9N6
IL,Asia/Jerusalem,RTFGWGUOCR34IBSF
IL,Asia/Jerusalem,3J18C7DAS3EGLFWK
IL,Asia/Jerusalem,G3CHQFKK0NXSUEIU
SK,Europe/Bratislava,T3RKH6YWF5NFTBYB
IL,Asia/Jerusalem,PMSCWB294USOJ6R3
IL,Asia/Jerusalem,L9K9KJQS0LECG1YE
DE,Europe/Berlin,8802SXYRXAP5GSC5
IL,Asia/Jerusalem,7XVB4UZ8V96090T8
IL,Asia/Jerusalem,FOS6YLMILBTZX4H0
PL,Europe/Warsaw,M7ZMIH60SW1L4B8A
IL,Asia/Jerusalem,FBFSD6ZC7RXF10PN
IL,Asia/Jerusalem,YBZVKFR9CGS2EN6V
US,America/New_York,ZP4SGAAL072MWVYY
CZ,Europe/Prague,S0AX987KMVKE8P3U
IL,Asia/Jerusalem,OVG6Z8MJVNRDFRL4
CN,Asia/Shanghai,RRBPY67US45Z7BM7
IL,Asia/Jerusalem,5TNKCP1YJSTPD3K8
AT,Europe/Vienna,H80W8493H7Y334I0
PL,Europe/Warsaw,ZLXPNJ6HM6D8VQI0
IL,Asia/Jerusalem,1AR6RYDGE3AZRM46
BG,Europe/Sofia,ZSLJ79HN7KLFAW79
IL,Asia/Jerusalem,15KUXGZ87PMBUCZ4
IL,Asia/Jerusalem,LU8RUK3TQ7B8LESV
JP,Asia/Tokyo,E0LD83OZJD6EHQQO
CA,America/Toronto,QTCV8LFX3QYMAWEJ
IL,Asia/Jerusalem,XZZ8PUM1FD2G4X69
IL,Asia/Jerusalem,6SMIZR5AUWWSZPR5
IL,Asia/Jerusalem,591KA6275D0FAL7M
IL,Asia/Jerusalem,MFDM525JYUBX56TV
FR,Europe/Paris,DW2I1HJ8ZZC31YR5
FR,Europe/Paris,IVD17Z0TKYZUEJE8
VN,Asia/Ho_Chi_Minh,V3MS0URLD9GFAZC7
IL,Asia/Jerusalem,U02FSTK6OY7B8UMJ
IL,Asia/Jerusalem,FJ7K5KSUHUDNTGG5
AT,Europe/Vienna,ZRD76TCHLM2V209D
RU,Europe/Volgograd,CZ1L9TCOIEE72C51
AT,Atlantic/Canary,0CT2BKAZQBR8L0XX
IL,Asia/Jerusalem,H8PW12JCDBI3ELZQ
IL,Asia/Jerusalem,2FUDKFI9GUGZRG82
IL,Asia/Jerusalem,B0MESUFJSRQF8YSW
IL,Asia/Jerusalem,6DTFTXV6PUEJFF0A
IL,Asia/Jerusalem,ZHOIOYT46EYCUHWB
IL,Asia/Jerusalem,RUZYI13XD8HEIAMP
FR,Europe/Paris,P1ZG9HKWD6LGI6TK
IL,Asia/Jerusalem,PZBTDKVP0PGG6VYJ
IL,Asia/Jerusalem,IPS8I6LV5IPHXTS1
IL,Asia/Jerusalem,CKINIRZXLXG18K02
IL,Asia/Jerusalem,Z9YRH5W4PEL5ZVHT
JP,Asia/Tokyo,YNV7Q0P18KLFQGQC
BR,Asia/Jerusalem,HIKNPBZHCXZG07X1
NO,Europe/Oslo,MKPAP5Q8J8HHMFZP
IT,Europe/Rome,U8PYPLMGYQZ5GFP9
CA,America/Toronto,BR2SJGGEE3U2NU4W
IL,Asia/Jerusalem,TZ97ZNNF630E4MTR
IL,Asia/Jerusalem,TIJEEUIXCJZ2MRKX
IL,Asia/Jerusalem,2UCZYOW48842KLA2
IL,Asia/Jerusalem,PHP75KU6VB5G8AEV
TW,Asia/Taipei,TNZEEQW3J31VWSOV
IL,Asia/Jerusalem,IN29ZTRI4S5E3XGK
IL,Asia/Jerusalem,CB8IBRWW3H1QNBZZ
FR,Europe/Paris,ZAN08DNHH7YQTTPV
IL,Asia/Jerusalem,60M89KSMG0ANHTBN
DE,Europe/Berlin,OBR9BKM9ZBFRHLO1
IL,Asia/Jerusalem,7WJWZI3ZPYMFPXWA
